Order_ID,Order_Date,Region,Product_Category,Ship_Mode,Unit_Price,Quantity,Shipping_Cost,Delivery_Status,Total_Sales,Profit_Margin,Total_Profit,Estimated_Lead_Time,Actual_Delay_Days
ORD-101116,2025-10-19,Asia-Pacific,Electronics,Air Priority,1291.42,6,255.7,In Transit,7748.52,0.1928,1493.91,10,0
ORD-101117,2025-10-09,North America,Fashion,Air Priority,670.21,8,110.43,Delayed,5361.68,0.2128,1140.97,10,5
ORD-101118,2025-10-26,Asia-Pacific,Home Decor,Land Transport,418.39,11,468.3,Delivered,4602.29,0.0823,378.77,14,0
ORD-101119,2025-10-10,Europe,Automotive,Air Priority,1612.62,3,289.99,Delayed,4837.86,0.2434,1177.54,7,7
ORD-101120,2025-03-10,Europe,Electronics,Land Transport,1167.58,13,249.88,Delivered,15178.54,0.0731,1109.55,14,0
ORD-101121,2025-05-28,Europe,Fashion,Air Priority,779.77,5,164.97,Delivered,3898.85,0.0701,273.31,12,0
ORD-101122,2025-01-11,Europe,Electronics,Ocean Freight,1020.2,5,178.46,Delivered,5101.0,0.1876,956.95,6,0
ORD-101123,2025-09-11,Latin America,Electronics,Ocean Freight,767.43,3,362.83,Delivered,2302.29,0.0931,214.34,3,0
ORD-101124,2025-11-26,North America,Fashion,Land Transport,1639.91,6,57.57,Delivered,9839.46,0.1887,1856.71,9,0
ORD-101125,2025-12-26,Asia-Pacific,Healthcare,Land Transport,1341.26,6,456.7,Delivered,8047.56,0.1216,978.58,7,0
ORD-101126,2025-02-07,Latin America,Fashion,Ocean Freight,353.18,10,16.59,Delivered,3531.8,0.113,399.09,6,0
ORD-101127,2025-05-14,Middle East,Fashion,Air Priority,1623.32,13,38.1,Delivered,21103.16,0.1718,3625.52,10,0
ORD-101128,2025-07-19,Europe,Home Decor,Ocean Freight,1059.06,9,400.81,Delivered,9531.54,0.233,2220.85,9,0
ORD-101129,2025-01-23,Asia-Pacific,Electronics,Land Transport,1138.06,4,58.83,Delivered,4552.24,0.1759,800.74,4,0
ORD-101130,2025-10-30,Middle East,Electronics,Land Transport,299.49,5,17.81,Delivered,1497.45,0.0976,146.15,14,0
ORD-101131,2025-12-12,North America,Fashion,Ocean Freight,1001.9,4,163.54,Delivered,4007.6,0.0838,335.84,8,0
ORD-101132,2025-10-29,Asia-Pacific,Healthcare,Land Transport,867.52,5,95.17,Cancelled,4337.6,0.1227,532.22,8,0
ORD-101133,2025-12-29,Latin America,Home Decor,Air Priority,1332.58,9,177.55,Delayed,11993.22,0.1382,1657.46,13,6
ORD-101134,2025-08-06,Middle East,Healthcare,Land Transport,1204.36,2,296.64,Delivered,2408.72,0.2318,558.34,9,0
ORD-101135,2025-05-21,Asia-Pacific,Healthcare,Ocean Freight,278.63,2,181.54,Delivered,557.26,0.2206,122.93,3,0
ORD-101136,2025-04-14,Latin America,Home Decor,Air Priority,1310.12,3,371.52,In Transit,3930.36,0.2476,973.16,9,0
ORD-101137,2025-07-29,Europe,Home Decor,Air Priority,810.91,12,344.18,Delivered,9730.92,0.0817,795.02,10,0
ORD-101138,2025-04-21,Asia-Pacific,Healthcare,Air Priority,1301.33,11,266.46,Delivered,14314.63,0.0742,1062.15,9,0
ORD-101139,2025-04-14,Europe,Healthcare,Air Priority,565.84,2,285.54,Delivered,1131.68,0.1135,128.45,11,0
ORD-101140,2025-11-12,Middle East,Healthcare,Ocean Freight,385.43,11,101.71,In Transit,4239.73,0.1971,835.65,9,0
ORD-101141,2025-06-20,Middle East,Electronics,Land Transport,1942.6,9,67.86,In Transit,17483.4,0.1897,3316.6,12,0
ORD-101142,2025-12-22,Middle East,Electronics,Ocean Freight,806.45,3,377.65,Delivered,2419.35,0.1067,258.14,3,0
ORD-101143,2025-11-20,Europe,Electronics,Land Transport,421.18,13,327.12,In Transit,5475.34,0.1357,743.0,3,0
ORD-101144,2025-05-13,Europe,Electronics,Ocean Freight,1084.59,7,250.03,Delivered,7592.13,0.0874,663.55,8,0
ORD-101145,2025-10-20,Latin America,Home Decor,Air Priority,1123.58,5,146.87,In Transit,5617.9,0.1691,949.99,3,0
ORD-101146,2025-11-24,Asia-Pacific,Fashion,Ocean Freight,712.04,6,32.87,Delivered,4272.24,0.1858,793.78,3,0
ORD-101147,2025-05-07,Latin America,Electronics,Air Priority,541.46,13,183.61,Delayed,7038.98,0.219,1541.54,10,3
ORD-101148,2025-04-16,Europe,Healthcare,Land Transport,672.66,7,420.28,In Transit,4708.62,0.0533,250.97,14,0
ORD-101149,2025-04-02,Asia-Pacific,Fashion,Ocean Freight,1644.12,14,221.02,Delivered,23017.68,0.0553,1272.88,9,0
ORD-101150,2025-10-14,Middle East,Electronics,Air Priority,1119.65,6,229.52,Delayed,6717.9,0.223,1498.09,6,1
ORD-101151,2025-02-20,Latin America,Automotive,Air Priority,732.67,9,339.0,Cancelled,6594.03,0.137,903.38,5,0
ORD-101152,2025-01-29,Latin America,Automotive,Land Transport,1781.62,11,33.76,In Transit,19597.82,0.1741,3411.98,4,0
ORD-101153,2025-10-23,Latin America,Home Decor,Air Priority,638.54,2,454.9,In Transit,1277.08,0.0755,96.42,14,0
ORD-101154,2025-10-24,Europe,Automotive,Ocean Freight,1363.81,13,108.05,Delivered,17729.53,0.0977,1732.18,4,0
ORD-101155,2025-08-02,Asia-Pacific,Home Decor,Air Priority,1407.39,12,72.01,Delivered,16888.68,0.1803,3045.03,13,0
ORD-101156,2025-09-24,Middle East,Home Decor,Air Priority,1051.34,10,223.12,Delivered,10513.4,0.1218,1280.53,14,0
ORD-101157,2025-09-14,Europe,Home Decor,Land Transport,1827.9,7,343.87,Cancelled,12795.3,0.1586,2029.33,13,0
ORD-101158,2025-10-29,Middle East,Fashion,Ocean Freight,1205.31,10,23.93,Delayed,12053.1,0.0866,1043.8,6,6
ORD-101159,2025-04-11,North America,Fashion,Ocean Freight,1930.83,7,398.79,Delivered,13515.81,0.0807,1090.73,4,0
ORD-101160,2025-12-12,North America,Automotive,Ocean Freight,72.83,5,433.94,Delivered,364.15,0.0884,32.19,11,0
ORD-101161,2025-04-20,Middle East,Fashion,Land Transport,1121.31,14,42.71,In Transit,15698.34,0.2274,3569.8,10,0
ORD-101162,2025-07-01,North America,Electronics,Land Transport,1272.5,4,304.7,Delivered,5090.0,0.2135,1086.71,8,0
ORD-101163,2025-11-09,Asia-Pacific,Home Decor,Ocean Freight,190.32,1,167.85,Delivered,190.32,0.1698,32.32,13,0
ORD-101164,2025-01-01,Asia-Pacific,Electronics,Land Transport,546.74,3,261.76,Delivered,1640.22,0.1772,290.65,12,0
ORD-101165,2025-11-15,Europe,Fashion,Air Priority,1265.1,2,106.29,Delivered,2530.2,0.0904,228.73,11,0
ORD-101166,2025-02-24,Middle East,Healthcare,Air Priority,1945.13,10,431.13,Delivered,19451.3,0.2356,4582.73,6,0
ORD-101167,2025-05-29,Europe,Fashion,Air Priority,1887.43,4,322.28,Delivered,7549.72,0.1951,1472.95,9,0
ORD-101168,2025-11-05,Asia-Pacific,Home Decor,Land Transport,984.89,8,20.25,Delivered,7879.12,0.1751,1379.63,10,0
ORD-101169,2025-05-17,Asia-Pacific,Healthcare,Ocean Freight,394.24,13,314.57,Delivered,5125.12,0.2177,1115.74,9,0
ORD-101170,2025-07-21,Asia-Pacific,Healthcare,Ocean Freight,195.08,12,428.64,In Transit,2340.96,0.2088,488.79,4,0
ORD-101171,2025-11-09,Latin America,Home Decor,Land Transport,994.92,5,79.1,In Transit,4974.6,0.2106,1047.65,3,0
ORD-101172,2025-04-27,North America,Automotive,Ocean Freight,1107.2,14,48.3,Delivered,15500.8,0.1783,2763.79,13,0
ORD-101173,2025-06-03,Europe,Fashion,Ocean Freight,1397.43,1,337.93,Delivered,1397.43,0.2472,345.44,14,0
ORD-101174,2025-10-18,Europe,Fashion,Air Priority,906.0,5,79.97,Delivered,4530.0,0.179,810.87,6,0
ORD-101175,2025-03-04,Asia-Pacific,Healthcare,Ocean Freight,680.96,14,480.54,Delivered,9533.44,0.1644,1567.3,8,0
ORD-101176,2025-09-01,Latin America,Healthcare,Ocean Freight,1740.21,10,371.63,Delivered,17402.1,0.2204,3835.42,13,0
ORD-101177,2025-01-25,Europe,Home Decor,Land Transport,833.5,1,30.43,Delivered,833.5,0.0972,81.02,13,0
ORD-101178,2025-03-31,Europe,Home Decor,Ocean Freight,326.43,8,438.36,In Transit,2611.44,0.1599,417.57,7,0
ORD-101179,2025-03-16,Latin America,Automotive,Air Priority,836.84,9,301.53,Delivered,7531.56,0.2256,1699.12,14,0
ORD-101180,2025-10-21,Asia-Pacific,Healthcare,Air Priority,1799.74,10,45.94,Delivered,17997.4,0.1915,3446.5,3,0
ORD-101181,2025-07-29,Latin America,Fashion,Ocean Freight,793.7,7,159.59,Delivered,5555.9,0.1557,865.05,8,0
ORD-101182,2025-12-13,North America,Home Decor,Air Priority,1476.44,7,246.57,Delivered,10335.08,0.2365,2444.25,11,0
ORD-101183,2025-01-17,Europe,Electronics,Land Transport,1815.97,9,41.04,Delivered,16343.73,0.2038,3330.85,10,0
ORD-101184,2025-05-08,North America,Fashion,Ocean Freight,178.43,9,489.47,Delivered,1605.87,0.2379,382.04,5,0
ORD-101185,2025-12-30,Europe,Healthcare,Land Transport,881.51,14,437.93,Delivered,12341.14,0.1673,2064.67,6,0
ORD-101186,2025-09-08,North America,Home Decor,Ocean Freight,685.62,6,29.74,Delivered,4113.72,0.2134,877.87,12,0
ORD-101187,2025-06-28,Europe,Home Decor,Air Priority,943.52,4,186.9,Delivered,3774.08,0.1205,454.78,14,0
ORD-101188,2025-07-01,Asia-Pacific,Electronics,Land Transport,171.19,12,47.67,Delivered,2054.28,0.2379,488.71,8,0
ORD-101189,2025-06-01,Middle East,Automotive,Land Transport,269.37,5,367.71,Delivered,1346.85,0.0872,117.45,11,0
ORD-101190,2025-01-25,Latin America,Fashion,Air Priority,996.87,2,256.93,Delivered,1993.74,0.1457,290.49,7,0
ORD-101191,2025-06-29,Europe,Home Decor,Air Priority,1851.8,13,152.53,Delivered,24073.4,0.1319,3175.28,4,0
ORD-101192,2025-07-17,Latin America,Automotive,Land Transport,237.44,4,234.06,Delivered,949.76,0.2354,223.57,12,0
ORD-101193,2025-12-10,Europe,Electronics,Air Priority,235.91,5,16.99,Delivered,1179.55,0.1484,175.05,12,0
ORD-101194,2025-06-10,Middle East,Electronics,Land Transport,510.55,5,396.01,Delivered,2552.75,0.0612,156.23,3,0
ORD-101195,2025-06-26,Asia-Pacific,Fashion,Air Priority,298.85,5,313.89,Delivered,1494.25,0.0921,137.62,13,0
ORD-101196,2025-10-12,Asia-Pacific,Fashion,Ocean Freight,809.51,13,131.54,Delayed,10523.63,0.1292,1359.65,14,7
ORD-101197,2025-03-04,Latin America,Home Decor,Land Transport,1044.85,4,448.48,Delivered,4179.4,0.2197,918.21,10,0
ORD-101198,2025-05-30,Middle East,Home Decor,Ocean Freight,1588.54,5,135.11,Delivered,7942.7,0.2234,1774.4,12,0
ORD-101199,2025-06-03,Latin America,Fashion,Land Transport,443.78,7,344.36,Delivered,3106.46,0.2156,669.75,4,0
ORD-101200,2025-06-05,Asia-Pacific,Fashion,Ocean Freight,73.19,6,106.3,In Transit,439.14,0.0903,39.65,6,0
ORD-101201,2025-02-18,North America,Home Decor,Air Priority,1426.66,13,351.8,In Transit,18546.58,0.2029,3763.1,8,0
ORD-101202,2025-12-03,Latin America,Home Decor,Land Transport,963.24,13,195.51,Delivered,12522.12,0.0881,1103.2,3,0
ORD-101203,2025-03-25,Europe,Home Decor,Air Priority,772.35,2,395.64,Delayed,1544.7,0.1268,195.87,12,8
ORD-101204,2025-12-27,Asia-Pacific,Electronics,Ocean Freight,1665.19,12,400.87,Delivered,19982.28,0.0641,1280.86,7,0
ORD-101205,2025-06-26,Europe,Healthcare,Land Transport,516.8,2,389.56,Delivered,1033.6,0.2314,239.18,7,0
ORD-101206,2025-05-28,Middle East,Fashion,Land Transport,798.64,7,37.74,Delivered,5590.48,0.0841,470.16,3,0
ORD-101207,2025-04-28,Asia-Pacific,Electronics,Ocean Freight,920.71,3,19.97,Delivered,2762.13,0.1627,449.4,4,0
ORD-101208,2025-12-08,Asia-Pacific,Home Decor,Land Transport,642.19,10,110.62,In Transit,6421.9,0.2259,1450.71,5,0
ORD-101209,2025-03-04,Latin America,Healthcare,Land Transport,546.68,4,311.42,In Transit,2186.72,0.1512,330.63,11,0
ORD-101210,2025-07-08,Latin America,Healthcare,Ocean Freight,1325.1,12,381.29,Delivered,15901.2,0.0588,934.99,6,0
ORD-101211,2025-12-26,Europe,Electronics,Land Transport,1282.02,6,437.69,Delivered,7692.12,0.1993,1533.04,5,0
ORD-101212,2025-02-18,Latin America,Automotive,Land Transport,1443.93,5,451.57,Delivered,7219.65,0.2199,1587.6,4,0
ORD-101213,2025-11-23,North America,Automotive,Air Priority,943.75,11,245.53,In Transit,10381.25,0.1984,2059.64,3,0
ORD-101214,2025-09-14,Asia-Pacific,Home Decor,Land Transport,1741.36,4,174.33,Delivered,6965.44,0.249,1734.39,3,0
ORD-101215,2025-08-12,Middle East,Automotive,Ocean Freight,795.63,4,321.94,Delivered,3182.52,0.1417,450.96,6,0
ORD-101216,2025-05-21,Asia-Pacific,Home Decor,Ocean Freight,223.77,6,336.63,Delivered,1342.62,0.1314,176.42,7,0
ORD-101217,2025-08-03,Europe,Automotive,Air Priority,1615.24,5,270.07,Delivered,8076.2,0.2109,1703.27,9,0
ORD-101218,2025-07-30,Latin America,Electronics,Air Priority,221.8,12,70.65,Delivered,2661.6,0.0633,168.48,9,0
ORD-101219,2025-11-14,Asia-Pacific,Healthcare,Land Transport,1902.71,8,96.23,Delivered,15221.68,0.2264,3446.19,10,0
ORD-101220,2025-02-01,Latin America,Fashion,Air Priority,1080.26,12,406.56,In Transit,12963.12,0.1438,1864.1,14,0
ORD-101221,2025-06-07,Europe,Healthcare,Air Priority,1159.09,12,150.43,Delivered,13909.08,0.1143,1589.81,13,0
ORD-101222,2025-10-12,Latin America,Automotive,Air Priority,762.78,9,464.18,In Transit,6865.02,0.1911,1311.91,12,0
ORD-101223,2025-11-01,Middle East,Healthcare,Land Transport,1823.09,3,386.53,Delayed,5469.27,0.1386,758.04,10,2
ORD-101224,2025-10-13,Europe,Automotive,Ocean Freight,363.49,14,355.68,Delivered,5088.86,0.0957,487.0,13,0
ORD-101225,2025-05-24,Asia-Pacific,Home Decor,Ocean Freight,855.25,12,165.34,Delivered,10263.0,0.1842,1890.44,3,0
ORD-101226,2025-01-19,Asia-Pacific,Fashion,Air Priority,548.73,14,230.82,Delayed,7682.22,0.0838,643.77,7,5
ORD-101227,2025-01-18,Middle East,Home Decor,Air Priority,816.39,9,386.05,Delayed,7347.51,0.1831,1345.33,3,2
ORD-101228,2025-09-14,North America,Fashion,Ocean Freight,596.06,4,49.52,Delivered,2384.24,0.15,357.64,5,0
ORD-101229,2025-03-19,Latin America,Home Decor,Air Priority,726.77,5,289.08,Delivered,3633.85,0.1896,688.98,4,0
ORD-101230,2025-06-24,Asia-Pacific,Home Decor,Ocean Freight,147.79,7,226.27,Delivered,1034.53,0.1377,142.45,9,0
ORD-101231,2025-07-13,Middle East,Healthcare,Air Priority,938.17,14,49.25,Delivered,13134.38,0.2243,2946.04,6,0
ORD-101232,2025-04-23,Latin America,Fashion,Land Transport,707.27,3,53.09,Delivered,2121.81,0.2489,528.12,14,0
ORD-101233,2025-04-24,Europe,Healthcare,Land Transport,1609.09,4,497.75,Delivered,6436.36,0.1713,1102.55,5,0
ORD-101234,2025-08-10,Middle East,Home Decor,Land Transport,1036.19,8,142.67,Delivered,8289.52,0.2319,1922.34,14,0
ORD-101235,2025-06-15,Europe,Healthcare,Ocean Freight,1193.88,1,465.95,Delayed,1193.88,0.1902,227.08,8,3
ORD-101236,2025-11-15,Europe,Automotive,Land Transport,1584.23,1,407.66,Delivered,1584.23,0.1157,183.3,8,0
ORD-101237,2025-05-12,Europe,Home Decor,Land Transport,1568.58,11,307.42,In Transit,17254.38,0.2102,3626.87,4,0
ORD-101238,2025-09-21,Latin America,Automotive,Land Transport,1351.48,9,253.15,In Transit,12163.32,0.0866,1053.34,12,0
ORD-101239,2025-02-24,North America,Home Decor,Air Priority,1739.61,11,70.47,In Transit,19135.71,0.2375,4544.73,8,0
ORD-101240,2025-12-25,Europe,Automotive,Air Priority,690.07,3,323.63,Delivered,2070.21,0.1523,315.29,10,0
ORD-101241,2025-05-11,Asia-Pacific,Automotive,Air Priority,1436.02,12,321.88,In Transit,17232.24,0.1997,3441.28,3,0
ORD-101242,2025-10-15,Latin America,Home Decor,Air Priority,398.33,9,20.6,Delivered,3584.97,0.0538,192.87,5,0
ORD-101243,2025-09-23,Latin America,Automotive,Air Priority,1260.42,4,377.57,Cancelled,5041.68,0.2068,1042.62,8,0
ORD-101244,2025-06-11,Europe,Fashion,Air Priority,1943.02,3,14.72,Delayed,5829.06,0.1487,866.78,12,6
ORD-101245,2025-03-28,Asia-Pacific,Automotive,Air Priority,724.53,1,59.74,Delivered,724.53,0.1777,128.75,10,0
ORD-101246,2025-02-24,Middle East,Home Decor,Land Transport,290.78,5,348.4,Delivered,1453.9,0.0752,109.33,14,0
ORD-101247,2025-10-15,Latin America,Fashion,Land Transport,868.9,9,14.28,Delivered,7820.1,0.0964,753.86,10,0
ORD-101248,2025-06-27,Europe,Fashion,Air Priority,884.82,12,346.26,Delivered,10617.84,0.1595,1693.55,5,0
ORD-101249,2025-12-15,Europe,Fashion,Ocean Freight,1237.52,11,52.72,Delivered,13612.72,0.1329,1809.13,3,0
ORD-101250,2025-01-08,North America,Healthcare,Air Priority,453.61,1,274.25,Delivered,453.61,0.1834,83.19,4,0
ORD-101251,2025-11-17,North America,Fashion,Land Transport,1863.11,7,142.62,Delivered,13041.77,0.1694,2209.28,8,0
ORD-101252,2025-11-09,Middle East,Healthcare,Land Transport,980.86,6,365.66,Delivered,5885.16,0.1329,782.14,10,0
ORD-101253,2025-09-04,Middle East,Electronics,Ocean Freight,1543.68,1,23.81,In Transit,1543.68,0.1195,184.47,11,0
ORD-101254,2025-11-19,Middle East,Automotive,Land Transport,292.3,3,27.97,Delivered,876.9,0.1484,130.13,12,0
ORD-101255,2025-09-12,Middle East,Healthcare,Ocean Freight,688.01,2,490.23,Delivered,1376.02,0.1631,224.43,5,0
ORD-101256,2025-11-24,Europe,Home Decor,Land Transport,508.59,10,470.69,Delivered,5085.9,0.1881,956.66,5,0
ORD-101257,2025-02-23,Europe,Fashion,Ocean Freight,813.96,6,373.59,Delivered,4883.76,0.102,498.14,7,0
ORD-101258,2025-09-06,Europe,Home Decor,Land Transport,107.95,10,292.21,Delivered,1079.5,0.1645,177.58,3,0
ORD-101259,2025-08-27,Asia-Pacific,Fashion,Air Priority,375.71,1,261.57,Delivered,375.71,0.1035,38.89,13,0
ORD-101260,2025-08-17,Middle East,Home Decor,Ocean Freight,942.73,1,410.56,Delivered,942.73,0.0995,93.8,13,0
ORD-101261,2025-03-08,Asia-Pacific,Automotive,Land Transport,337.84,2,243.5,Delivered,675.68,0.1558,105.27,13,0
ORD-101262,2025-02-20,Latin America,Automotive,Air Priority,1743.83,8,189.99,Delivered,13950.64,0.0571,796.58,3,0
ORD-101263,2025-04-07,Latin America,Electronics,Land Transport,842.61,1,179.5,In Transit,842.61,0.0619,52.16,6,0
ORD-101264,2025-04-02,Europe,Home Decor,Land Transport,1585.44,2,432.96,Delivered,3170.88,0.2023,641.47,11,0
ORD-101265,2025-09-21,Latin America,Electronics,Air Priority,937.86,1,325.78,Delivered,937.86,0.2352,220.58,8,0
ORD-101266,2025-10-18,Europe,Home Decor,Ocean Freight,126.16,1,391.75,Delivered,126.16,0.0545,6.88,14,0
ORD-101267,2025-04-06,Middle East,Automotive,Air Priority,728.84,3,85.92,Delivered,2186.52,0.2468,539.63,10,0
ORD-101268,2025-03-29,Asia-Pacific,Electronics,Air Priority,980.95,12,167.63,Delivered,11771.4,0.2079,2447.27,8,0
ORD-101269,2025-03-19,Europe,Fashion,Land Transport,712.78,4,295.57,Delivered,2851.12,0.1882,536.58,11,0
ORD-101270,2025-10-15,North America,Automotive,Ocean Freight,1205.08,10,64.35,Delivered,12050.8,0.0995,1199.05,10,0
ORD-101271,2025-04-30,North America,Healthcare,Land Transport,1125.08,3,47.92,Delivered,3375.24,0.0721,243.35,6,0
ORD-101272,2025-10-29,Middle East,Automotive,Air Priority,1895.75,10,83.37,Cancelled,18957.5,0.2333,4422.78,11,0
ORD-101273,2025-06-14,Asia-Pacific,Automotive,Land Transport,771.13,7,322.85,Delivered,5397.91,0.1258,679.06,13,0
ORD-101274,2025-07-01,Europe,Healthcare,Land Transport,575.27,13,494.92,Delivered,7478.51,0.1405,1050.73,12,0
ORD-101275,2025-08-11,Middle East,Home Decor,Land Transport,1284.55,10,426.58,Delivered,12845.5,0.1877,2411.1,11,0
ORD-101276,2025-11-07,Asia-Pacific,Healthcare,Air Priority,881.39,3,349.88,Delivered,2644.17,0.1952,516.14,9,0
ORD-101277,2025-01-07,North America,Home Decor,Air Priority,71.98,12,191.93,Delivered,863.76,0.2358,203.67,9,0
ORD-101278,2025-11-26,Europe,Electronics,Land Transport,1315.14,13,80.94,In Transit,17096.82,0.1723,2945.78,10,0
ORD-101279,2025-09-20,Asia-Pacific,Electronics,Ocean Freight,1246.27,5,328.67,Delivered,6231.35,0.1406,876.13,10,0
ORD-101280,2025-06-10,Latin America,Electronics,Ocean Freight,342.91,11,247.27,In Transit,3772.01,0.2408,908.3,9,0
ORD-101281,2025-05-31,Europe,Healthcare,Air Priority,717.03,1,434.0,Delivered,717.03,0.1684,120.75,11,0
ORD-101282,2025-03-26,Latin America,Home Decor,Air Priority,1698.11,7,389.7,In Transit,11886.77,0.1038,1233.85,8,0
ORD-101283,2025-05-27,Middle East,Fashion,Air Priority,1130.44,1,267.97,Delivered,1130.44,0.1634,184.71,5,0
ORD-101284,2025-04-22,Asia-Pacific,Automotive,Ocean Freight,1446.33,3,260.86,In Transit,4338.99,0.2143,929.85,6,0
ORD-101285,2025-02-05,Asia-Pacific,Healthcare,Ocean Freight,1521.19,11,22.23,Delayed,16733.09,0.1696,2837.93,7,7
ORD-101286,2025-10-12,Asia-Pacific,Electronics,Ocean Freight,1467.87,6,40.72,Delivered,8807.22,0.1386,1220.68,5,0
ORD-101287,2025-07-07,Asia-Pacific,Fashion,Air Priority,1211.48,10,100.12,Delayed,12114.8,0.1133,1372.61,8,7
ORD-101288,2025-03-23,Europe,Home Decor,Ocean Freight,1399.46,1,315.52,Delivered,1399.46,0.1143,159.96,9,0
ORD-101289,2025-01-02,Latin America,Home Decor,Air Priority,1802.12,8,212.09,Delivered,14416.96,0.121,1744.45,9,0
ORD-101290,2025-10-30,Latin America,Home Decor,Land Transport,842.56,13,444.29,Delivered,10953.28,0.235,2574.02,7,0
ORD-101291,2025-07-16,Middle East,Healthcare,Land Transport,1359.2,11,486.61,Delivered,14951.2,0.0795,1188.62,6,0
ORD-101292,2025-01-11,Middle East,Automotive,Land Transport,1852.34,12,375.99,Delivered,22228.08,0.2357,5239.16,9,0
ORD-101293,2025-08-22,Asia-Pacific,Automotive,Land Transport,602.57,14,323.2,Delivered,8435.98,0.0961,810.7,12,0
ORD-101294,2025-07-14,North America,Fashion,Ocean Freight,673.97,3,241.33,Delayed,2021.91,0.0784,158.52,4,2
ORD-101295,2025-04-29,North America,Electronics,Ocean Freight,312.97,7,113.74,In Transit,2190.79,0.2221,486.57,6,0
ORD-101296,2025-01-20,Asia-Pacific,Electronics,Air Priority,924.09,14,453.82,Delayed,12937.26,0.0734,949.59,10,5
ORD-101297,2025-09-18,Latin America,Electronics,Ocean Freight,246.0,12,98.43,Delivered,2952.0,0.2186,645.31,3,0
ORD-101298,2025-10-20,Middle East,Electronics,Air Priority,1170.24,5,450.42,Delivered,5851.2,0.0672,393.2,13,0
ORD-101299,2025-09-13,Europe,Fashion,Ocean Freight,1561.12,5,440.5,Cancelled,7805.6,0.0759,592.45,9,0
ORD-101300,2025-08-10,North America,Fashion,Land Transport,1092.48,8,66.36,Cancelled,8739.84,0.2464,2153.5,5,0
ORD-101301,2025-08-14,Middle East,Home Decor,Ocean Freight,804.22,4,249.95,Delivered,3216.88,0.2419,778.16,8,0
ORD-101302,2025-02-22,North America,Healthcare,Ocean Freight,1309.96,14,289.36,Delivered,18339.44,0.1534,2813.27,14,0
ORD-101303,2025-12-21,Latin America,Automotive,Air Priority,346.96,3,234.87,Delivered,1040.88,0.1587,165.19,4,0
ORD-101304,2025-12-08,Latin America,Fashion,Air Priority,1577.09,9,54.29,In Transit,14193.81,0.1658,2353.33,6,0
ORD-101305,2025-12-30,Asia-Pacific,Automotive,Land Transport,429.23,6,224.52,In Transit,2575.38,0.2445,629.68,13,0
ORD-101306,2025-10-07,Asia-Pacific,Home Decor,Ocean Freight,354.16,1,262.68,Delivered,354.16,0.0719,25.46,5,0
